id,goal_usd,log_goal_usd,duration_days,prelaunch_days,name_char_length,name_word_count,blurb_char_length,blurb_word_count,launch_year,launch_month,launch_day,launch_weekday,launch_hour,has_video,prelaunch_activated,country,currency,category_parent,category_name,location_type,location_country,location_state,target_usd,log_target
1527003136,3000.0,8.006700845440367,29.421875,0.5812731481481481,19,3,64,10,2023,6,10,5,16,1,0,US,USD,Music,Faith,Town,US,AZ,601.0,6.400257445308821
299067498,2500.0,7.824445930877619,23.41962962962963,0.7663657407407407,50,8,124,22,2017,7,19,2,17,1,0,US,USD,Music,Country & Folk,Town,US,NC,2835.0,7.950149887652018
968023680,3788.91213,8.240098113111133,33.10526620370371,1.8224421296296296,56,11,63,12,2024,6,29,5,8,0,0,GB,GBP,Music,Electronic Music,Town,GB,Scotland,3911.42028887,8.27191146118911
863384809,30000.0,10.308985993422082,30.041666666666668,2.6150462962962964,27,4,135,20,2015,10,13,1,17,1,0,US,USD,Publishing,Radio & Podcasts,Town,US,WA,125.0,4.836281906951478
1075499971,3500.0,8.160803920954665,30.341284722222223,6.644351851851852,22,3,54,7,2017,5,7,6,19,1,0,US,USD,Film & Video,Comedy,Town,US,NY,4185.0,8.339500903005945
1024399826,53349.148207,10.88463203473916,30.0,38.74229166666667,43,7,133,16,2024,6,16,6,6,1,0,GB,GBP,Technology,Wearables,County,GB,England,225.56171926,5.423017399018229
780486809,3000.0,8.006700845440367,30.0,111.93512731481482,25,5,89,17,2014,8,10,6,22,1,0,US,USD,Music,Hip-Hop,Town,US,FL,3110.0,8.042699496897637
1046477809,742.87128825,6.611868020202945,30.0,4.744837962962963,45,6,58,8,2016,11,13,6,2,0,0,AU,AUD,Film & Video,Science Fiction,Town,AU,VIC,1080.40152486,6.986013187026437
1636414712,20000.0,9.90353755128617,3.6164814814814816,10.345034722222222,41,7,101,18,2025,3,17,0,4,0,0,US,USD,Fashion,Apparel,Town,US,CA,13.0,2.6390573296152584
1016433483,2882.5949880000003,7.966793054423767,30.0,16.973078703703703,19,4,43,5,2022,4,29,4,8,0,0,CH,CHF,Publishing,Children's Books,Town,CH,Canton of Vaud,2960.83685196,7.993564912946146
760732028,13410.74174,9.503885851510477,30.0,388.2542361111111,30,7,134,19,2022,12,7,2,22,1,0,GB,GBP,Film & Video,Drama,Town,GB,England,13429.0291151,9.50524845743005
189226144,3777.1139,8.236980195833581,50.0,1.699826388888889,43,7,120,22,2017,4,19,2,16,1,0,MX,MXN,Music,Rock,Suburb,MX,Baja California,4212.29138005,8.34599942171655
520318892,600.0,6.398594934535208,30.0,8.99232638888889,44,7,120,19,2024,8,20,1,16,1,1,US,USD,Comics,Comic Books,Town,US,MD,1388.0,7.236339342754344
454673142,7000.0,8.853808274977197,32.0,4.848888888888889,13,3,85,13,2018,12,31,0,19,1,0,US,USD,Design,Civic Design,Town,US,CA,7966.0,8.983063289380366
854590179,750.0,6.621405651764134,30.0,0.3538888888888888,53,9,133,21,2015,4,2,3,22,0,0,US,USD,Crafts,Printing,Town,US,TX,806.0,6.693323668269949
1832364352,10000.0,9.210440366976515,37.54071759259259,927.9470486111112,59,13,134,26,2018,5,16,2,11,1,0,US,USD,Photography,Animals,Town,US,MA,412.0,6.023447592961033
1742243644,350.0,5.860786223465865,30.0,0.4829166666666666,48,8,105,20,2014,8,17,6,12,0,0,US,USD,Photography,Fine Art,Town,US,VA,547.0,6.306275286948016
869086678,3600.0,8.188966863648876,40.32585648148148,19.267314814814814,45,8,80,12,2022,3,4,4,9,1,0,US,USD,Games,Live Games,Town,US,TN,4042.0,8.304742269640771
121178368,5000.0,8.517393171418904,21.0,3.9332291666666666,31,5,129,23,2017,8,23,2,19,1,0,US,USD,Dance,Spaces,Town,US,CA,272.0,5.60947179518496
43165252,3000.0,8.006700845440367,26.95085648148148,19.333703703703705,59,10,99,15,2011,7,6,2,2,1,0,US,USD,Art,Sculpture,Town,US,PA,3235.0,8.082093278178382
1704557705,180.0,5.198497031265826,16.958333333333332,3.768761574074074,16,2,48,7,2024,3,8,4,19,1,0,US,USD,Art,Sculpture,Town,US,OR,1002.0,6.910750787961936
1743000535,15000.0,9.61587214452889,30.0,10.899548611111111,27,4,130,24,2016,11,23,2,18,1,0,US,USD,Music,Indie Rock,Town,US,OR,15105.0,9.622847294873392
1692881419,12500.0,9.433563920090563,30.0,4.6658333333333335,36,8,97,19,2019,7,2,1,12,1,0,US,USD,Music,Faith,Town,US,OH,12550.0,9.437555622660446
1131149492,4476.424575,8.406803288455183,30.0,11.832002314814815,22,5,94,17,2024,3,15,4,12,1,1,GB,GBP,Film & Video,Drama,Town,GB,England,2362.27319715,7.767802885040669
1497218647,500.0,6.2166061010848646,29.95833333333333,11.851793981481482,53,9,133,19,2014,2,12,2,0,1,0,US,USD,Music,Classical Music,Town,US,WI,525.0,6.26530121273771
226325949,14500.0,9.581972891547895,60.0,0.6341203703703704,53,8,105,16,2024,9,3,1,15,1,0,US,USD,Publishing,Fiction,Town,US,IL,770.0,6.647688373563329
481463363,1411.032,7.252785080685906,30.0,7.873217592592592,7,1,104,18,2020,3,10,1,20,1,1,MX,MXN,Film & Video,Shorts,Town,MX,Jalisco,1584.76766672,7.3688239013758
118015544,10000.0,9.210440366976515,30.041666666666668,142.78708333333333,66,9,134,24,2024,10,7,0,14,1,1,US,USD,Fashion,Footwear,Town,US,FL,332.0,5.808142489980444
1936873631,1288.8608,7.162289584556597,35.0,75.49784722222222,44,6,134,22,2025,4,23,2,13,1,1,HK,HKD,Design,Product Design,Town,US,IL,28984.15944256,10.274539234623289
1928303132,645.99066,6.472331858538897,51.69694444444445,12.076631944444443,43,8,82,14,2013,10,1,1,20,0,0,GB,GBP,Music,Classical Music,Town,GB,England,673.44526305,6.513890520464528
437168831,1000.0,6.90875477931522,30.0,126.88596064814814,13,2,84,13,2023,5,2,1,16,1,1,US,USD,Games,Gaming Hardware,Town,US,CA,5325.0,8.580355766373877
1954369962,6948.30462,8.846396878876776,27.050266203703703,19.281990740740746,16,3,134,21,2018,8,6,0,20,1,0,BE,EUR,Film & Video,Documentary,Town,GT,Guatemala,8489.67019487,9.046723215514938
2135378425,776.95127,6.656663887255301,30.0,23.33797453703704,46,9,129,17,2024,10,3,3,16,0,1,SG,SGD,Art,Illustration,Town,SG,Central Singapore,13626.94832453,9.519877986913528
111584958,1000.0,6.90875477931522,30.0,35.782916666666665,48,10,129,26,2021,10,1,4,14,0,1,US,USD,Publishing,Children's Books,Town,US,MI,1328.0,7.192182058713246
296249924,9500.0,9.15915233520675,30.0,2.8935648148148148,32,4,104,15,2014,8,21,3,15,1,0,US,USD,Publishing,Academic,Town,US,NM,2472.0,7.813187267521416
1499034700,1050.0,6.957497370876951,44.61048611111111,3.531898148148148,18,3,102,15,2017,8,18,4,14,0,0,US,USD,Publishing,Literary Journals,Town,US,AL,1277.0,7.15305163493748
2013921022,25000.0,10.12667110305036,29.95833333333333,97.81042824074072,54,8,131,22,2019,2,15,4,19,1,0,US,USD,Technology,Wearables,Town,US,OR,1404.0,7.247792581767846
38217406,3000.0,8.006700845440367,30.0,40.83078703703704,18,3,88,17,2025,6,24,1,19,1,1,US,USD,Comics,Graphic Novels,Town,US,PA,6612.0,8.796792687674662
727493558,20000.0,9.90353755128617,59.958333333333336,8.95412037037037,16,3,130,24,2024,2,8,3,8,1,0,US,USD,Film & Video,Thrillers,Town,US,NY,1.0,0.6931471805599453
71010484,1000.0,6.90875477931522,14.0,0.0698958333333333,29,5,131,23,2015,7,22,2,21,1,0,US,USD,Music,Metal,Town,US,MO,24.0,3.218875824868201
1912097672,5000.0,8.517393171418904,30.0,0.0602083333333333,22,4,60,10,2016,10,2,6,0,0,0,US,USD,Film & Video,Experimental,Town,US,FL,1.0,0.6931471805599453
1798273504,1160.5599900000002,7.057519199606805,14.041666666666666,11.36105324074074,34,4,118,30,2022,11,1,1,18,1,1,GB,GBP,Games,Puzzles,Town,GB,England,21728.00413278,9.986403243059929
174669226,4000.0,8.294299608857235,44.958333333333336,4.857731481481482,35,5,125,25,2022,2,15,1,16,1,0,US,USD,Publishing,Children's Books,Town,US,KS,8056.0,8.994296557777195
1835276056,15000.0,9.61587214452889,46.33112268518519,2.0183796296296297,35,6,126,23,2015,1,15,3,21,1,0,US,USD,Film & Video,Drama,Town,US,MD,15000.0,9.61587214452889
1081466324,5813.9332,8.668184577354538,34.058368055555555,26.011770833333333,47,5,71,12,2025,10,28,1,19,0,0,ES,EUR,Technology,Apps,Town,ES,Catalonia,126.74374376,4.850026255360159
722401742,2000.0,7.601402334583733,60.0,0.0917129629629629,10,2,94,15,2022,1,4,1,21,0,0,US,USD,Film & Video,Action,Town,US,CA,1286.0,7.160069207596127
1685902707,25000.0,10.12667110305036,35.269421296296294,414.1540509259259,56,8,130,19,2014,10,22,2,22,1,0,US,USD,Dance,Performances,County,US,NY,25484.0,10.145845322774145
1519692788,15000.0,9.61587214452889,30.0,120.89547453703705,16,3,64,12,2025,12,4,3,16,1,0,US,USD,Games,Tabletop Games,Town,US,CA,17330.0,9.760252084449377
229308472,3500.0,8.160803920954665,30.0,210.04445601851853,12,2,132,22,2017,2,7,1,23,0,0,US,USD,Comics,Webcomics,Town,US,CA,31.0,3.4657359027997265
1841777714,75000.0,11.225256725762891,60.0,133.25002314814816,40,8,98,13,2014,11,18,1,21,1,0,US,USD,Technology,Wearables,Town,US,CO,2063.0,7.632401126601453
1784808884,1550.0,7.346655163176539,29.95833333333333,39.166608796296295,22,3,87,19,2012,3,6,1,1,1,0,US,USD,Music,Classical Music,Town,US,MN,2012.0,7.607381425639791
1091084330,5016.26106,8.520639458211202,45.0,1.9155671296296295,32,8,76,17,2014,8,20,2,21,1,0,GB,GBP,Music,Pop,County,GB,England,5104.88167206,8.538148423239912
1045634135,2000.0,7.601402334583733,87.92253472222222,0.0351736111111111,33,4,147,25,2009,12,31,3,16,0,0,US,USD,Technology,Software,Unknown,Unknown,Unknown,2625.0,7.873217054862741
1286873572,2500.0,7.824445930877619,21.66011574074074,6.865856481481481,48,7,126,21,2018,1,12,4,13,1,0,US,USD,Dance,Performances,Town,US,NY,2675.0,7.892078421248119
537453295,4428.898050000001,8.396131849230347,60.04166666666666,0.0381481481481481,15,2,133,22,2014,9,25,3,8,0,0,AU,AUD,Journalism,Photo,Town,AU,WA,0.0,0.0
430548901,1500.0,7.313886831633462,30.0,532.8484722222222,32,5,99,16,2016,4,27,2,13,0,0,US,USD,Music,Hip-Hop,Town,US,AL,0.0,0.0
656417709,100000.0,11.51293546492023,35.0,15.500335648148148,38,6,134,24,2021,9,21,1,14,1,1,US,USD,Technology,Fabrication Tools,Town,CN,Beijing,1703669.45,14.34829556978029
217757048,39500.0,10.584081267024454,30.0,67.53234953703704,60,9,126,20,2018,8,29,2,14,1,0,US,USD,Design,Civic Design,Town,US,WA,41233.0,10.627018437730513
83652339,20303.002,9.918573288456924,25.0,108.06236111111112,60,9,80,15,2022,9,12,0,16,1,0,FR,EUR,Photography,Photobooks,Town,FR,Ile-de-France,11.1666511,2.4986986924674626
1940211838,9000.0,9.105090961257083,23.979560185185186,14.555185185185184,31,6,53,13,2022,10,13,3,5,1,1,US,USD,Film & Video,Documentary,Town,US,CA,9042.0,9.10974625674048
1939594622,300.0,5.707110264748875,48.50131944444445,200.94315972222225,47,7,84,16,2025,10,13,0,13,0,1,US,USD,Comics,Graphic Novels,Town,US,FL,4642.0,8.443115988019922
1256234873,1918.0236,7.559571794003991,30.0,10.961770833333333,21,3,78,12,2023,9,25,0,1,1,0,HK,HKD,Music,Music,Town,HK,Hong Kong Island,1994.744544,7.598772464712827
168753337,28000.0,10.239995502805316,26.490810185185182,14.07525462962963,56,9,115,22,2017,11,12,6,17,1,0,US,USD,Food,Drinks,County,US,NY,28394.0,10.253968352311531
1154001949,12356.370615,9.42200797496648,30.0,17.077106481481483,47,7,135,24,2024,4,12,4,13,1,0,FR,EUR,Film & Video,Animation,Town,FR,Auvergne,178.36152366,5.189403454269926
2085552326,15000.0,9.61587214452889,31.0,8.759097222222222,42,7,118,19,2015,4,9,3,13,1,0,US,USD,Food,Small Batch,Town,IS,Reykjavik,27806.0,10.233043066543942
395729962,781.1047599999999,6.661988695767283,30.0,15.805081018518518,52,9,112,18,2025,7,29,1,8,0,1,SG,SGD,Art,Illustration,Town,SG,Central Singapore,4759.27130268,8.46805994196258
994720375,3445.774221,8.145194064226583,50.36510416666667,0.6376388888888889,23,5,120,20,2014,7,25,4,18,1,0,CA,CAD,Dance,Performances,Town,CA,ON,158.3193561,5.070910716753682
864731060,1800.0,7.496097345175956,10.446215277777778,16.4771875,44,5,94,14,2017,5,18,3,16,0,0,US,USD,Dance,Performances,Town,US,VA,1860.0,7.528869256642251
71161991,2000.0,7.601402334583733,31.655300925925925,57.73005787037037,50,7,82,12,2025,10,26,6,16,1,1,US,USD,Games,Tabletop Games,Town,US,CA,938.0,6.844815479208263
879980595,100.0,4.61512051684126,59.458020833333336,2.937395833333333,13,2,56,9,2021,6,26,5,16,0,0,US,USD,Crafts,Crochet,Town,US,PA,152.0,5.030437921392435
1903646493,5965.965200000001,8.693993735428656,30.0,2.5309953703703703,42,7,74,12,2023,11,10,4,5,0,0,SE,SEK,Games,Mobile Games,Town,SE,Skane,46.6914793368,3.864752751682246
1723821911,7500.0,8.922791623969637,62.24100694444444,3.818738425925926,45,6,145,26,2010,5,30,6,22,1,0,US,USD,Music,Classical Music,Town,US,NY,7845.0,8.967759126769497
1081489565,9000.0,9.105090961257083,30.0,11.253993055555556,28,4,62,9,2017,8,13,6,1,1,0,US,USD,Fashion,Childrenswear,Town,US,NY,703.0,6.556778356158042
1133381594,28025.37864,10.240901439950752,45.0,118.57868055555556,58,9,103,16,2025,7,21,0,15,1,0,SG,SGD,Games,Mobile Games,Town,SG,Central Singapore,38.924137,3.68698107833834
613999891,22000.0,9.99884318585288,30.0,70.85627314814815,54,7,130,19,2023,1,3,1,15,1,0,US,USD,Design,Product Design,Town,US,DC,4576.0,8.428799040653642
1006372371,250000.0,12.429220196836384,30.0,0.7005902777777778,53,8,133,23,2022,12,15,3,13,1,0,US,USD,Theater,Musical,Town,US,NY,1.0,0.6931471805599453
1667408802,12509.5072,9.434324146204236,30.0,7.323888888888889,9,1,70,13,2020,4,19,6,23,0,1,GB,GBP,Journalism,Journalism,Town,GB,England,17.51331008,2.918489937178066
1536970429,7500.0,8.922791623969637,21.0,2.9091666666666667,49,11,135,22,2015,9,14,0,15,1,0,US,USD,Photography,Nature,Town,US,MN,240.0,5.484796933490655
1643033149,5000.0,8.517393171418904,30.0,6.963275462962963,53,11,131,24,2017,9,12,1,22,0,0,US,USD,Crafts,Woodworking,Town,US,MN,0.0,0.0
365988372,10000.0,9.210440366976515,60.0,2.1607523148148147,10,2,40,8,2025,6,1,6,7,1,0,US,USD,Film & Video,Comedy,Town,US,CA,14812.0,9.603260452582052
1760399169,1037.5295175,6.945561066118783,30.0,31.05909722222222,54,6,72,13,2021,7,16,4,16,1,1,GB,GBP,Crafts,Crafts,Town,GB,England,4086.48292626,8.31568463813501
900929998,100.0,4.61512051684126,40.31131944444444,278.89837962962963,60,8,133,20,2025,10,21,1,19,1,1,US,USD,Comics,Graphic Novels,Town,US,NY,1623.0,7.392647520721623
1059236424,8000.0,8.987321812850125,30.0,16.54315972222222,46,8,127,25,2025,7,11,4,16,1,0,US,USD,Comics,Comic Books,Town,US,CA,8833.0,9.086363192156472
543462061,3699.13686,8.216125087137423,30.0,48.7990625,32,5,124,23,2018,4,2,0,8,1,0,NL,EUR,Film & Video,Animation,Town,NL,North Holland,4085.08013906,8.315341388268934
733913988,6476.08835,8.776026359664225,36.332314814814815,7.012638888888889,30,6,135,17,2017,7,15,5,13,1,0,GB,GBP,Film & Video,Comedy,Town,GB,England,6658.71404147,8.803831825896411
249075826,900.0,6.803505257608338,30.0,0.1902314814814814,27,3,129,24,2015,7,31,4,20,0,0,US,USD,Music,Rock,Town,US,MN,900.0,6.803505257608338
641283724,7000.0,8.853808274977197,30.041666666666668,40.68846064814815,30,5,15,3,2018,10,24,2,18,1,0,US,USD,Publishing,Nonfiction,Town,US,CA,7574.0,8.93260863037757
1654295194,10000.0,9.210440366976515,30.0,53.90649305555556,24,4,97,18,2018,11,5,0,14,1,0,US,USD,Publishing,Calendars,Suburb,US,PA,12363.0,9.422544303252009
1473293299,42.7548366,3.778602157550471,7.0,35.25478009259259,31,5,34,7,2025,11,17,0,23,0,1,CA,CAD,Art,Digital Art,Town,CA,BC,1770.76281585,7.479730271105715
2080428107,1000.0,6.90875477931522,30.0,130.13755787037036,58,10,95,15,2025,10,1,2,18,0,1,US,USD,Publishing,Fiction,Town,US,CA,1860.0,7.528869256642251
2031210168,10000.0,9.210440366976515,30.0,11.18962962962963,20,3,63,10,2019,12,4,2,15,1,1,US,USD,Dance,Dance,Town,US,DC,10752.0,9.282940064390528
273597592,3600.0,8.188966863648876,30.0,19.07208333333333,34,6,106,17,2021,6,2,2,21,1,1,US,USD,Music,Pop,Town,US,NY,4088.0,8.316055720364643
1507107469,10000.0,9.210440366976515,58.04166666666666,311.8484490740741,37,7,102,16,2021,9,13,0,12,1,1,US,USD,Technology,Camera Equipment,Town,US,CA,1191083.3,13.990374626689016
716335809,7563.245843999999,8.931187931101046,30.0,15.090381944444443,58,10,133,22,2025,3,28,4,3,1,0,HK,HKD,Technology,DIY Electronics,Town,HK,Kowloon,7722.61423857,8.952037699081366
717413063,3352.32987,8.117709122181907,30.0,1.897372685185185,18,3,132,27,2016,8,12,4,7,0,0,DE,EUR,Photography,People,Town,DE,Hamburg,111.744329,4.725122680000329
646963884,300.0,5.707110264748875,16.998425925925925,135.3236689814815,36,7,130,22,2025,8,19,1,4,0,1,US,USD,Publishing,Fiction,Town,US,FL,2394.0,7.781138509845015
1588473838,1000.0,6.90875477931522,31.037002314814814,10.90011574074074,19,4,106,20,2024,7,16,1,12,1,0,US,USD,Food,Drinks,Town,US,NJ,1001.0,6.90975328164481
618343654,3000.0,8.006700845440367,23.462453703703705,11.972372685185183,29,4,135,22,2024,4,9,1,18,1,0,US,USD,Music,World Music,Town,US,NM,7167.0,8.877381954654766
2046599371,7500.0,8.922791623969637,21.0,48.72844907407407,23,3,58,9,2025,7,2,2,16,0,0,US,USD,Film & Video,Documentary,Town,US,FL,1846.0,7.52131798019924
1997793239,3000.0,8.006700845440367,30.0,0.0179282407407407,54,9,112,20,2015,12,22,1,5,0,0,US,USD,Theater,Spaces,Town,US,MD,3035.0,8.01829613851552
1969763541,193.765905,5.271798350222304,3.516076388888889,0.5576736111111111,16,2,58,11,2018,9,9,6,10,0,0,GB,GBP,Fashion,Apparel,LocalAdmin,GB,England,795.7319832,6.680518340177008
212843081,500.0,6.2166061010848646,14.0,13.726782407407407,53,8,123,23,2025,11,24,0,14,0,0,US,USD,Publishing,Literary Journals,Town,US,NH,1631.0,7.397561535524052
1888648033,20000.0,9.90353755128617,21.0,23.520717592592597,23,4,130,20,2016,6,24,4,4,1,0,US,USD,Film & Video,Comedy,Town,US,NY,20570.0,9.931637595952472
1456823157,2500.0,7.824445930877619,25.041666666666668,25.83922453703704,30,4,97,16,2014,10,25,5,3,1,0,US,USD,Design,Graphic Design,Town,US,CA,3583.0,8.18423477409482
1746551602,1500.0,7.313886831633462,30.0,20.20517361111111,22,4,132,24,2015,11,12,3,20,0,0,US,USD,Food,Food Trucks,Town,,Okavango,1657.0,7.41336733569524
1217356725,1500.0,7.313886831633462,30.041666666666668,11.715983796296296,8,1,129,21,2016,10,23,6,16,1,0,US,USD,Film & Video,Drama,Town,US,TX,1525.0,7.330405211844402
1865836398,16000.0,9.680406499268877,27.0,85.05417824074074,25,4,135,22,2016,4,1,4,18,1,0,US,USD,Art,Installations,Town,US,NY,19510.66,9.878767514569684
1732581549,8000.0,8.987321812850125,30.015416666666667,0.984664351851852,28,4,126,21,2017,11,21,1,21,0,0,US,USD,Crafts,Candles,Town,US,VA,0.0,0.0
1650310738,5935.340824,8.688848199641004,45.0,4.795405092592593,21,4,29,6,2023,3,17,4,19,1,1,BE,EUR,Film & Video,Narrative Film,Town,BE,Capital Region of Brussels,6063.58658109,8.71022165435409
1069699878,328600.0,12.702599527794307,60.04166666666666,7.897858796296297,41,8,134,24,2021,10,1,4,18,0,1,US,USD,Design,Architecture,Town,US,GA,5004.0,8.518192691749322
1591205587,10000.0,9.210440366976515,30.0,28.020185185185184,38,7,122,21,2024,11,14,3,14,1,0,US,USD,Music,Indie Rock,Town,US,TN,16020.0,9.681655640646714
1870858018,1580.3469,7.36603223123066,30.0,7.765868055555556,55,10,68,12,2017,11,22,2,17,1,0,MX,MXN,Fashion,Footwear,Suburb,MX,Baja California,140.1240918,4.949639587019535
800136110,30000.0,10.308985993422082,59.958333333333336,0.1682523148148148,51,7,135,22,2024,1,28,6,21,0,0,US,USD,Technology,Web,Town,US,KS,12.0,2.5649493574615367
229686740,651.72564,6.481156887848013,30.0,22.127534722222222,26,3,99,15,2024,4,25,3,7,1,1,AU,AUD,Games,Tabletop Games,Town,AU,QLD,16851.66987348,9.732264372693406
837610629,4000.0,8.294299608857235,10.0,4.394097222222222,33,6,87,16,2016,8,15,0,22,1,0,US,USD,Art,Installations,Town,US,NV,871.0,6.77078942390898
1855972420,3616.7124,8.1935971713639,30.0,67.13077546296296,60,9,128,18,2025,12,9,1,16,1,1,CA,CAD,Games,Tabletop Games,Suburb,CA,ON,113102.55351528,11.636059080843882
233568306,25.0,3.258096538021482,30.0,1.9229166666666664,24,4,119,20,2014,7,10,3,21,0,0,US,USD,Food,Cookbooks,Town,US,WA,0.0,0.0
2051452383,17800.0,9.787009914477434,30.0,330.0962962962963,50,9,61,9,2025,12,23,1,0,1,0,US,USD,Crafts,Candles,Town,US,MD,1.0,0.6931471805599453
2041921517,151.25917688,5.025584179847429,59.958333333333336,15.060520833333332,29,6,126,18,2020,1,13,0,19,0,1,ES,EUR,Publishing,Poetry,Town,ES,Madrid,156.82017603,5.061456258476882
453974094,5000.0,8.517393171418904,30.0,147.85266203703705,15,2,26,4,2020,11,27,4,13,0,1,US,USD,Photography,Photobooks,Town,US,PA,6053.0,8.708474489581665
1859517069,15049.328,9.61915506395947,30.0,9.016828703703704,58,7,132,17,2020,2,6,3,17,1,0,CA,CAD,Journalism,Journalism,Town,CA,NB,92.019116056,4.532805021020204
1159433884,5000.0,8.517393171418904,30.0,47.65384259259259,24,4,118,18,2017,7,17,0,15,1,0,US,USD,Food,Food Trucks,Town,US,NC,6310.0,8.75004942158424
834107452,5656.22375,8.64068854732745,29.91283564814815,194.0876041666667,35,8,125,18,2022,1,7,4,19,0,1,FR,EUR,Music,Pop,Town,FR,Rhone-Alpes,9311.27553725,9.139088759014774
1132997718,1000.0,6.90875477931522,15.000069444444444,10.310243055555556,45,8,68,11,2024,5,17,4,3,1,0,US,USD,Design,Product Design,Town,US,OH,1498.0,7.312553498102598
2104188281,92300.0,11.43281025466844,45.7890625,3.214988425925926,49,6,125,18,2017,1,17,1,7,0,0,US,USD,Journalism,Web,Town,US,OR,0.0,0.0
937243173,500.0,6.2166061010848646,41.2247800925926,16.77517361111111,23,5,90,17,2012,8,17,4,12,1,0,US,USD,Art,Mixed Media,Town,US,CT,960.0,6.8679744089702925
549237864,3870.29355,8.26134398082052,29.95833333333333,10.680486111111112,23,4,105,16,2025,3,7,4,12,0,1,GB,GBP,Fashion,Apparel,Town,GB,England,4156.6952727,8.332716178743398
29604702,10000.0,9.210440366976515,30.0,11.90181712962963,34,4,131,20,2015,3,23,0,17,1,0,US,USD,Publishing,Zines,Town,US,CA,60431.0,11.00927404495224
2133004264,1000.0,6.90875477931522,10.50587962962963,13.723935185185184,37,6,117,17,2020,5,7,3,15,0,1,US,USD,Fashion,Apparel,Town,US,ID,3459.0,8.14902386805177
1554033532,3000.0,8.006700845440367,30.0,43.01469907407407,55,8,116,21,2024,9,10,1,0,0,1,US,USD,Music,Comedy,Town,US,MA,3675.0,8.209580483475577
1669437427,100.0,4.61512051684126,10.0,30.31045138888889,19,4,97,13,2025,1,22,2,23,0,1,US,USD,Games,Tabletop Games,Town,US,WY,488.0,6.192362489474872
1146831310,5000.0,8.517393171418904,45.020833333333336,27.291319444444444,60,6,130,15,2018,4,2,0,0,1,0,US,USD,Photography,Places,Town,ZA,Gauteng,286.0,5.659482215759621
1141102896,900.0,6.803505257608338,30.0,1.9971296296296297,34,6,119,23,2013,8,7,2,22,0,0,US,USD,Art,Conceptual Art,Suburb,US,LA,948.0,6.855408798609928
107528159,4600.0,8.434028950155469,30.041666666666668,28.15336805555556,38,5,28,5,2022,10,21,4,19,1,0,US,USD,Design,Toys,Town,US,FL,949.0,6.856461984594587
1187361408,500.0,6.2166061010848646,23.81914351851852,5.839097222222223,13,1,128,19,2023,8,22,1,23,1,0,US,USD,Film & Video,Webseries,Zip,US,CA,319.0,5.768320995793772
728187612,1594.803,7.375132336807242,38.356203703703706,3.5072800925925924,35,4,84,15,2018,3,5,0,19,1,0,MX,MXN,Film & Video,Documentary,Town,MX,Guanajuato,1921.737615,7.561505290621397
2106124538,2500.0,7.824445930877619,42.26392361111111,373.20002314814815,49,7,101,17,2025,11,10,0,1,1,1,US,USD,Art,Digital Art,Town,US,CA,10938.0,9.30008966411979
1233464898,1500.0,7.313886831633462,30.099965277777777,9.90261574074074,31,5,134,21,2014,6,23,0,0,1,0,US,USD,Games,Live Games,Town,US,IL,5551.0,8.62191350218664
537008438,1356.60729,7.213479083675782,41.25141203703704,17.813229166666666,30,5,101,15,2018,1,6,5,6,0,0,GB,GBP,Theater,Festivals,Town,GB,England,603.69024405,6.404716333611729
1168616355,1.0,0.6931471805599453,30.0,102.88320601851852,60,10,135,25,2023,11,7,1,9,1,1,US,USD,Music,Pop,Town,US,IL,176.0,5.176149732573829
1729846153,1100.0,7.00397413672268,30.0,1.4389583333333331,17,3,112,23,2016,3,17,3,5,0,0,US,USD,Music,Indie Rock,Town,US,TX,1100.0,7.00397413672268
400867304,7800.0,8.962007209588313,7.0,2.970462962962963,32,4,133,18,2015,5,26,1,19,1,0,US,USD,Design,Interactive Design,Town,US,CA,300.0,5.707110264748875
508412268,1000.0,6.90875477931522,30.0,12.784641203703703,50,9,133,26,2018,5,24,3,15,1,0,US,USD,Music,Country & Folk,Town,US,GA,1370.0,7.223295679562314
2060137383,1646.0634,7.406749223668693,21.67333333333333,17.53146990740741,7,1,106,18,2017,6,23,4,2,0,0,MX,MXN,Art,Ceramics,Town,MX,Distrito Federal,71.8781018,4.288788207058175
184857652,19164.572180000003,9.860870832834683,60.0,38.94443287037037,39,7,84,12,2023,8,31,3,16,0,0,CA,CAD,Technology,Makerspaces,Town,CA,ON,1301.1933701397,7.171805329513269
1666717654,37075.08233265,10.52072735963869,33.0,55.23142361111111,60,8,128,19,2024,8,8,3,13,1,0,DE,EUR,Publishing,Nonfiction,Town,DE,Saxony,3465.93017125,8.15102480451017
282843920,302000.0,12.618185607609805,44.958333333333336,0.9835416666666666,45,9,106,16,2020,2,25,1,19,0,0,US,USD,Publishing,Radio & Podcasts,Town,US,FL,2.0,1.0986122886681098
141202839,1214.16543,7.102635502884811,30.0,10.489097222222222,59,7,130,20,2023,9,28,3,20,0,0,GB,GBP,Art,Textiles,Town,GB,England,1270.01703978,7.14757267769282
454893241,6578.748250000001,8.791751763709016,31.12877314814815,4.974606481481482,30,4,103,13,2020,11,9,0,17,1,0,GB,GBP,Technology,Web,Town,GB,England,7386.6185351,8.907560706946034
1850283262,30000.0,10.308985993422082,29.95833333333333,0.8752662037037037,21,2,39,5,2015,2,24,1,22,1,0,US,USD,Technology,Wearables,Town,US,OK,0.0,0.0
